stage,stage_group,dataset,alpha,num_clients,seed,method,round,train_loss,test_accuracy,CR,CA,DI,N_eff,cos_delta_corrected_vs_base,rel_delta_change,corrected_delta_norm,base_delta_norm,graph_density,mean_degree,max_degree,min_degree,connected_components,positive_edge_count,negative_edge_count,signed_edge_ratio,graph_source,graph_mode,graph_preset,operator_type,lambda,clip_threshold,cap_threshold,client_contribution_weights,max_contribution,contribution_entropy,top1_client_id_by_contribution,top3_contribution_mass,status,result_path
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,14,0.21072047931872767,0.7986,0.5157894736842106,0.7031532666416296,0.15776665161342251,11.497719138044578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,15,0.19896025252566613,0.8314,0.531578947368421,0.7017663531753819,0.15184769160464795,11.346774339074374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,16,0.1897894632394585,0.8372,0.5368421052631579,0.7380353347522084,0.15114733415610807,11.341241753361277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,17,0.19064653883898333,0.8324,0.5210526315789473,0.7245614453298562,0.1573252979992876,11.368176307229533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,18,0.18913949101621402,0.8316,0.5052631578947369,0.7281446013899531,0.16118241756495408,11.399125875818134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,19,0.18120754703673095,0.8292,0.531578947368421,0.7629314589175821,0.15022623419057554,11.650337905221472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,fedavgm,20,0.17448756673039817,0.8467,0.5421052631578948,0.7481427378503733,0.13807929922937143,11.695996759250956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",nan,nan,,nan,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_fedavgm_seed42_case_stage1_fedavgm_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,1,1.2673162268786942,0.3634,0.18947368421052632,0.44800258991163655,0.1577891532177286,10.516726666293314,0.9998646579935186,0.029808379877531318,1.0876392680400255,1.1155187702345126,0.2736842105263158,1.8872628303554506,2.8148728142071517,1.0743470804882147,1.0,52.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1577891532177286,2.499678534893995,11,0.40146876649104396,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,2,0.6505583669538246,0.5978,0.28421052631578947,0.48996765816668286,0.15348726059417625,10.922789199033945,0.999821203886812,0.03007596818067146,0.8291344109593538,0.8491461572176269,0.2631578947368421,1.916061569772327,2.7481812374132217,0.9279039857014411,1.0,50.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15348726059417625,2.5605582779937044,11,0.4065955820982601,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,3,0.44631057064207413,0.6806,0.24736842105263157,0.5113030719695274,0.14082543664040617,11.272599741539963,0.9997423804759702,0.028255532956736173,0.6580031444032731,0.6694413804916735,0.24210526315789474,1.8275645335635566,2.7344508974332578,1.0767106217747417,1.0,46.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14082543664040617,2.587527937471816,11,0.3983372861372489,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,4,0.37165700353483233,0.654,0.23684210526315788,0.4201791319988982,0.1475070093141112,11.404573417028958,0.999849344276787,0.025056171295926865,0.7696108240872059,0.7838938421320513,0.26842105263157895,2.16591647692205,3.0136315193685332,1.3819250395478573,1.0,51.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1475070093141112,2.5792873322734002,11,0.37055458407572206,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,5,0.37265076478407533,0.7456,0.26842105263157895,0.5044741286640129,0.14114578667303326,11.707321676719207,0.999783573975243,0.03139387369965357,0.5413618290958403,0.5545191770147554,0.24736842105263157,2.153124240041101,3.189376349531573,1.487174488356311,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14114578667303326,2.6041493008523933,11,0.3702019498740353,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,6,0.34418096387507163,0.6752,0.30526315789473685,0.5298910624497412,0.14563193380060152,11.573746803871343,0.9998271162640983,0.027336471075095365,0.46301281402569405,0.47256402934705327,0.24736842105263157,2.120934437580898,3.7561805652667584,1.3588090786891558,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14563193380060152,2.5947408177378652,11,0.36588470035950893,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,7,0.3097904173537146,0.6842,0.28421052631578947,0.5294040543355348,0.14330066789767248,11.359929304456346,0.9997616322194464,0.03288603624753243,0.47655277946122515,0.4886875294026465,0.24736842105263157,2.192705919198308,3.6412338123027723,1.3610673701127822,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14330066789767248,2.583938532835589,11,0.37965122328687073,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,8,0.2779615320896001,0.7402,0.3368421052631579,0.5449893789708871,0.15071474463973197,11.207564887033175,0.999693636429649,0.03722751944906501,0.43980364419049955,0.4525258776938066,0.25263157894736843,2.337553137905742,3.4461486504645746,1.4254693967237144,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15071474463973197,2.5836639022442096,11,0.3954748475275493,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,9,0.24512673568841437,0.7728,0.4421052631578947,0.5773917549394199,0.1622924927177503,11.105729714806454,0.9993853892803274,0.04241412902225123,0.3647828450161679,0.37394129736880893,0.24736842105263157,2.0406597636263357,3.4011393379562516,1.0619612378697958,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1622924927177503,2.582208433074449,11,0.38746074629069305,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,10,0.2335297850865156,0.7351,0.4842105263157895,0.6237228449158592,0.16125731190693438,11.057036979648542,0.9994523193530738,0.04714689620951573,0.3148930712200044,0.32602012009536346,0.24736842105263157,1.9686554537382819,3.012961808138542,1.141646146099084,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16125731190693438,2.5813731401992746,11,0.40765574021710316,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,11,0.23304447015809188,0.8108,0.43157894736842106,0.5988988551829619,0.1510242586745443,10.98061989901467,0.9995795738693396,0.040299534051096805,0.35563679174963647,0.3660356064231622,0.25263157894736843,2.151709985990694,3.2050065642297554,1.1890817399500544,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1510242586745443,2.571750350294927,11,0.40962685109871094,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,12,0.21998578580797173,0.8215,0.531578947368421,0.6892451728174224,0.15085453064570592,11.414012367934006,0.9995622882137161,0.0411488147754903,0.24430933589163153,0.251615829012317,0.2578947368421053,2.131881357740572,3.1720250388167353,1.1743086946249803,1.0,49.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15085453064570592,2.5910633930826545,11,0.37103741323749406,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,update_graph_correction,13,0.21755546983473115,0.8053,0.5210526315789473,0.6891241065924436,0.15078742684095328,11.569263798588802,0.9992755751967346,0.04562669396326068,0.23698615961859917,0.24328561813429025,0.2631578947368421,2.21217756049409,3.5541913549011515,1.197421580395146,1.0,50.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15078742684095328,2.601093070500329,11,0.36857858248843545,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_update_graph_correction_dfashionmnist_a0p1_n20_r20_s42_opna.json
